🤠梁雨轩直播,#genre#
北京卫视,http://211.158.154.252:8010/rtp/225.0.4.122:7980$梁雨轩•IPV4『线路17』
北京卫视,http://113.120.108.132:4000/rtp/239.21.1.88:5002$梁雨轩•IPV4『线路18』
北京卫视,http://114.95.80.29:9001/rtp/233.18.204.209:5140$梁雨轩•IPV4『线路19』
北京卫视,http://114.95.80.29:9001/rtp/233.18.204.87:5140$梁雨轩•IPV4『线路20』
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.21:8002$梁雨轩•IPV4『线路21』
北京卫视,http://113.66.41.48:10000/rtp/239.77.0.91:5146$梁雨轩•IPV4『线路22』
北京卫视,http://113.66.41.48:10000/rtp/239.77.0.2:5146$梁雨轩•IPV4『线路23』
北京卫视,http://113.66.41.48:10000/rtp/239.77.0.3:5146$梁雨轩•IPV4『线路24』
北京卫视,http://113.66.41.48:10000/rtp/239.77.0.153:5146$梁雨轩•IPV4『线路25』
北京卫视,http://113.66.41.48:10000/rtp/239.77.0.233:5146$梁雨轩•IPV4『线路26』
北京卫视,http://113.66.41.48:10000/rtp/239.77.1.13:5146$梁雨轩•IPV4『线路27』
北京卫视,http://111.193.239.94:8888/rtp/239.3.1.241:8000$梁雨轩•IPV4『线路28』
北京卫视,http://111.167.32.217:5002/rtp/225.1.1.113:5002$梁雨轩•IPV4『线路29』
北京卫视,http://171.8.84.159:8800/rtp/239.16.20.76:10760$梁雨轩•IPV4『线路30』
北京卫视,http://223.242.110.245:6688/rtp/238.1.78.162:7168$梁雨轩•IPV4『线路31』
北京卫视,http://180.119.69.98:8800/rtp/239.49.8.11:9414$梁雨轩•IPV4『线路32』
北京卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路33』
江苏卫视,http://116.76.254.170:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
江苏卫视,http://go.bkpcp.top/mg/jsws$梁雨轩•IPV4『线路2』
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws$梁雨轩•IPV4『线路3』
江苏卫视,http://t.061899.xyz/tl/dq.php?id=jsws$梁雨轩•IPV4『线路4』
江苏卫视,http://223.95.198.3:8000/hls/28/index.m3u8$梁雨轩•IPV4『线路5』
江苏卫视,http://74.91.26.218:82/live/jswshd.m3u8$梁雨轩•IPV4『线路6』
江苏卫视,http://27.129.145.110:4433/hls/25/index.m3u8$梁雨轩•IPV4『线路7』
江苏卫视,http://183.237.71.182:40000/hls/21/index.m3u8$梁雨轩•IPV4『线路8』
江苏卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.84:10498$梁雨轩•IPV4『线路9』
江苏卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.84:10498$梁雨轩•IPV4『线路10』
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub$梁雨轩•IPV4『线路11』
江苏卫视,http://58.57.40.22:9901/tsfile/live/1031_1.m3u8$梁雨轩•IPV4『线路12』
江苏卫视,http://120.211.62.180:8000/hls/32/index.m3u8$梁雨轩•IPV4『线路13』
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8$梁雨轩•IPV4『线路14』
江苏卫视,http://182.150.23.74:808/hls/18/index.m3u8$梁雨轩•IPV4『线路15』
江苏卫视,http://211.158.154.252:8010/rtp/225.0.4.79:7980$梁雨轩•IPV4『线路16』
江苏卫视,http://113.120.108.132:4000/rtp/239.21.1.89:5002$梁雨轩•IPV4『线路17』
江苏卫视,http://114.95.80.29:9001/rtp/233.18.204.85:5140$梁雨轩•IPV4『线路18』
江苏卫视,http://115.171.216.84:4000/rtp/225.1.8.44:8028$梁雨轩•IPV4『线路19』
江苏卫视,http://113.66.41.48:10000/rtp/239.77.1.18:5146$梁雨轩•IPV4『线路20』
江苏卫视,http://111.193.239.94:8888/rtp/239.3.1.135:8028$梁雨轩•IPV4『线路21』
江苏卫视,http://111.167.32.217:5002/rtp/225.1.1.126:5002$梁雨轩•IPV4『线路22』
江苏卫视,http://171.8.84.159:8800/rtp/239.16.20.74:10740$梁雨轩•IPV4『线路23』
江苏卫视,http://223.242.110.245:6688/rtp/238.1.78.165:7192$梁雨轩•IPV4『线路24』
江苏卫视,http://180.119.69.98:8800/rtp/239.49.8.16:9602$梁雨轩•IPV4『线路25』
江苏卫视,http://69.30.246.194/live/jsws.m3u8$梁雨轩•IPV4『线路26』
江苏卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/jswshd265/55/20200407/01.m3u8?&HlsSubType=&encrypt=$梁雨轩•IPV4『线路27』
江苏卫视,https://migu.188766.xyz/?migutoken=5818ba54ff4e40d26af8a15fce2baa43&id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&type=yy$梁雨轩•IPV4『线路28』
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路29』
安徽卫视,http://116.76.254.170:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws$梁雨轩•IPV4『线路2』
安徽卫视,http://223.95.198.3:8000/hls/30/index.m3u8$梁雨轩•IPV4『线路3』
安徽卫视,http://27.129.145.110:4433/hls/26/index.m3u8$梁雨轩•IPV4『线路4』
安徽卫视,http://183.237.71.182:40000/hls/23/index.m3u8$梁雨轩•IPV4『线路5』
安徽卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.88:10522$梁雨轩•IPV4『线路6』
安徽卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.88:10522$梁雨轩•IPV4『线路7』
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路8』
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$梁雨轩•IPV4『线路9』
安徽卫视,http://120.211.62.180:8000/hls/33/index.m3u8$梁雨轩•IPV4『线路10』
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$梁雨轩•IPV4『线路11』
安徽卫视,http://182.150.23.74:808/hls/25/index.m3u8$梁雨轩•IPV4『线路12』
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8$梁雨轩•IPV4『线路13』
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$梁雨轩•IPV4『线路14』
安徽卫视,http://211.158.154.252:8010/rtp/225.0.4.133:7980$梁雨轩•IPV4『线路15』
安徽卫视,http://113.120.108.132:4000/rtp/239.21.1.159:5002$梁雨轩•IPV4『线路16』
安徽卫视,http://114.95.80.29:9001/rtp/233.18.204.93:5140$梁雨轩•IPV4『线路17』
安徽卫视,http://115.171.216.84:4000/rtp/225.1.8.52:8064$梁雨轩•IPV4『线路18』
安徽卫视,http://113.66.41.48:10000/rtp/239.77.0.183:5146$梁雨轩•IPV4『线路19』
安徽卫视,http://111.193.239.94:8888/rtp/239.3.1.211:8064$梁雨轩•IPV4『线路20』
安徽卫视,http://111.167.32.217:5002/rtp/225.1.1.127:5002$梁雨轩•IPV4『线路21』
安徽卫视,http://171.8.84.159:8800/rtp/239.16.20.75:10750$梁雨轩•IPV4『线路22』
安徽卫视,http://223.242.110.245:6688/rtp/238.1.78.150:7072$梁雨轩•IPV4『线路23』
安徽卫视,http://223.242.110.245:6688/rtp/238.1.79.27:4328$梁雨轩•IPV4『线路24』
安徽卫视,http://180.119.69.98:8800/rtp/239.49.8.80:8000$梁雨轩•IPV4『线路25』
安徽卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0QmKQ_slRCwvVVUUfxPVbw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路26』
重庆卫视,http://116.76.254.170:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
重庆卫视,http://go.bkpcp.top/mg/cqws$梁雨轩•IPV4『线路2』
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws$梁雨轩•IPV4『线路3』
重庆卫视,http://t.061899.xyz/tl/dq.php?id=cqws$梁雨轩•IPV4『线路4』
重庆卫视,http://223.95.198.3:8000/hls/36/index.m3u8$梁雨轩•IPV4『线路5』
重庆卫视,http://183.237.71.182:40000/hls/36/index.m3u8$梁雨轩•IPV4『线路6』
重庆卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.75:11590$梁雨轩•IPV4『线路7』
重庆卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.75:11590$梁雨轩•IPV4『线路8』
重庆卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.75:11590$梁雨轩•IPV4『线路9』
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路10』
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$梁雨轩•IPV4『线路11』
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8$梁雨轩•IPV4『线路12』
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8$梁雨轩•IPV4『线路13』
重庆卫视,http://211.158.154.252:8010/rtp/225.0.4.187:7980$梁雨轩•IPV4『线路14』
重庆卫视,http://113.120.108.132:4000/rtp/239.21.1.233:5002$梁雨轩•IPV4『线路15』
重庆卫视,http://114.95.80.29:9001/rtp/233.18.204.100:5140$梁雨轩•IPV4『线路16』
重庆卫视,http://115.171.216.84:4000/rtp/225.1.8.172:8162$梁雨轩•IPV4『线路17』
重庆卫视,http://113.66.41.48:10000/rtp/239.77.0.182:5146$梁雨轩•IPV4『线路18』
重庆卫视,http://111.193.239.94:8888/rtp/239.3.1.122:8160$梁雨轩•IPV4『线路19』
重庆卫视,http://111.167.32.217:5002/rtp/225.1.1.155:5002$梁雨轩•IPV4『线路20』
重庆卫视,http://171.8.84.159:8800/rtp/239.16.20.79:10790$梁雨轩•IPV4『线路21』
重庆卫视,http://223.242.110.245:6688/rtp/238.1.78.31:6176$梁雨轩•IPV4『线路22』
重庆卫视,http://180.119.69.98:8800/rtp/239.49.8.57:9830$梁雨轩•IPV4『线路23』
重庆卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/01.m3u8?&HlsSubType=&encrypt=$梁雨轩•IPV4『线路24』
重庆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226963/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjTXsJprEx2nE38tdvu5lhA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路25』
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws$梁雨轩•IPV4『线路1』
四川卫视,http://t.061899.xyz/tl/dq.php?id=scws$梁雨轩•IPV4『线路2』
四川卫视,http://223.95.198.3:8000/hls/37/index.m3u8$梁雨轩•IPV4『线路3』
四川卫视,http://27.129.145.110:4433/hls/35/index.m3u8$梁雨轩•IPV4『线路4』
四川卫视,http://183.237.71.182:40000/hls/33/index.m3u8$梁雨轩•IPV4『线路5』
四川卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.108:11626$梁雨轩•IPV4『线路6』
四川卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.108:11626$梁雨轩•IPV4『线路7』
四川卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.108:11626$梁雨轩•IPV4『线路8』
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路9』
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$梁雨轩•IPV4『线路10』
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8$梁雨轩•IPV4『线路11』
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8$梁雨轩•IPV4『线路12』
四川卫视,http://211.158.154.252:8010/rtp/225.0.4.204:7980$梁雨轩•IPV4『线路13』
四川卫视,http://211.158.154.252:8010/rtp/225.0.4.108:7980$梁雨轩•IPV4『线路14』
四川卫视,http://113.120.108.132:4000/rtp/239.21.2.15:5002$梁雨轩•IPV4『线路15』
四川卫视,http://114.95.80.29:9001/rtp/233.18.204.225:5140$梁雨轩•IPV4『线路16』
四川卫视,http://114.95.80.29:9001/rtp/233.18.204.99:5140$梁雨轩•IPV4『线路17』
四川卫视,http://113.66.41.48:10000/rtp/239.77.0.159:5146$梁雨轩•IPV4『线路18』
四川卫视,http://113.66.41.48:10000/rtp/239.77.0.60:5146$梁雨轩•IPV4『线路19』
四川卫视,http://111.193.239.94:8888/rtp/239.3.1.29:8288$梁雨轩•IPV4『线路20』
四川卫视,http://111.167.32.217:5002/rtp/225.1.1.123:5002$梁雨轩•IPV4『线路21』
四川卫视,http://171.8.84.159:8800/rtp/239.16.20.86:10860$梁雨轩•IPV4『线路22』
四川卫视,http://223.242.110.245:6688/rtp/238.1.78.30:6168$梁雨轩•IPV4『线路23』
四川卫视,http://180.119.69.98:8800/rtp/239.49.8.110:8000$梁雨轩•IPV4『线路24』
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路25』
东南卫视,http://go.bkpcp.top/mg/dnws$梁雨轩•IPV4『线路1』
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws$梁雨轩•IPV4『线路2』
东南卫视,http://t.061899.xyz/tl/dq.php?id=dnws$梁雨轩•IPV4『线路3』
东南卫视,http://27.129.145.110:4433/hls/27/index.m3u8$梁雨轩•IPV4『线路4』
东南卫视,http://183.237.71.182:40000/hls/38/index.m3u8$梁雨轩•IPV4『线路5』
东南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.226:11470$梁雨轩•IPV4『线路6』
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路7』
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$梁雨轩•IPV4『线路8』
东南卫视,http://hmfs.f3322.net:3388/hls/26/index.m3u8$梁雨轩•IPV4『线路9』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$梁雨轩•IPV4『线路10』
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$梁雨轩•IPV4『线路11』
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$梁雨轩•IPV4『线路12』
东南卫视,http://211.158.154.252:8010/rtp/225.0.4.200:7980$梁雨轩•IPV4『线路13』
东南卫视,http://113.120.108.132:4000/rtp/239.21.1.113:5002$梁雨轩•IPV4『线路14』
东南卫视,http://114.95.80.29:9001/rtp/233.18.204.94:5140$梁雨轩•IPV4『线路15』
东南卫视,http://115.171.216.84:4000/rtp/225.1.8.79:8148$梁雨轩•IPV4『线路16』
东南卫视,http://113.66.41.48:10000/rtp/239.77.0.146:5146$梁雨轩•IPV4『线路17』
东南卫视,http://111.193.239.94:8888/rtp/239.3.1.156:8148$梁雨轩•IPV4『线路18』
东南卫视,http://171.8.84.159:8800/rtp/239.16.20.82:10820$梁雨轩•IPV4『线路19』
东南卫视,http://223.242.110.245:6688/rtp/238.1.78.22:6104$梁雨轩•IPV4『线路20』
东南卫视,http://180.119.69.98:8800/rtp/239.49.8.112:8000$梁雨轩•IPV4『线路21』
东南卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/01.m3u8?&HlsSubType=&encrypt=$梁雨轩•IPV4『线路22』
东南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226991/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQ6F5Mjgs0tJyEArWFL3vQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路23』
深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$梁雨轩•IPV4『线路2』
深圳卫视,http://t.061899.xyz/tl/dq.php?id=szws$梁雨轩•IPV4『线路3』
深圳卫视,http://nn.7x9d.cn/深圳最新.php?id=szws4k#https://sztv-hls.sztv.com.cn/AxeFRth/500/k47Axe0.m3u8?sign=962506fa552404520ab79a29ec47f76c&t=6998da77$梁雨轩•IPV4『线路4』
深圳卫视,http://223.95.198.3:8000/hls/23/index.m3u8$梁雨轩•IPV4『线路5』
深圳卫视,http://74.91.26.218:82/live/szwshd.m3u8$梁雨轩•IPV4『线路6』
深圳卫视,http://27.129.145.110:4433/hls/38/index.m3u8$梁雨轩•IPV4『线路7』
深圳卫视,http://183.237.71.182:40000/hls/28/index.m3u8$梁雨轩•IPV4『线路8』
深圳卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.91:10540$梁雨轩•IPV4『线路9』
深圳卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.91:10540$梁雨轩•IPV4『线路10』
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$梁雨轩•IPV4『线路11』
深圳卫视,http://hmfs.f3322.net:3388/hls/25/index.m3u8$梁雨轩•IPV4『线路12』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$梁雨轩•IPV4『线路13』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$梁雨轩•IPV4『线路14』
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$梁雨轩•IPV4『线路15』
深圳卫视,http://211.158.154.252:8010/rtp/225.0.4.202:7980$梁雨轩•IPV4『线路16』
深圳卫视,http://211.158.154.252:8010/rtp/225.0.4.101:7980$梁雨轩•IPV4『线路17』
深圳卫视,http://113.120.108.132:4000/rtp/239.21.1.93:5002$梁雨轩•IPV4『线路18』
深圳卫视,http://114.95.80.29:9001/rtp/233.18.204.219:5140$梁雨轩•IPV4『线路19』
深圳卫视,http://114.95.80.29:9001/rtp/233.18.204.89:5140$梁雨轩•IPV4『线路20』
深圳卫视,http://115.171.216.84:4000/rtp/225.1.8.43:8020$梁雨轩•IPV4『线路21』
深圳卫视,http://113.66.41.48:10000/rtp/239.77.0.92:5146$梁雨轩•IPV4『线路22』
深圳卫视,http://113.66.41.48:10000/rtp/239.77.0.67:5146$梁雨轩•IPV4『线路23』
深圳卫视,http://113.66.41.48:10000/rtp/239.77.1.14:5146$梁雨轩•IPV4『线路24』
深圳卫视,http://111.193.239.94:8888/rtp/239.3.1.134:8020$梁雨轩•IPV4『线路25』
深圳卫视,http://111.167.32.217:5002/rtp/225.1.1.117:5002$梁雨轩•IPV4『线路26』
深圳卫视,http://171.8.84.159:8800/rtp/239.16.20.77:10770$梁雨轩•IPV4『线路27』
深圳卫视,http://223.242.110.245:6688/rtp/238.1.78.156:7120$梁雨轩•IPV4『线路28』
深圳卫视,http://180.119.69.98:8800/rtp/239.49.8.15:9430$梁雨轩•IPV4『线路29』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路30』
广东卫视,http://116.76.254.170:44330/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路1』
广东卫视,http://36.36.200.198:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$梁雨轩•IPV4『线路2』
广东卫视,http://go.bkpcp.top/mg/gdws$梁雨轩•IPV4『线路3』
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$梁雨轩•IPV4『线路4』
广东卫视,http://k.061899.xyz/k.php?id=gdws$梁雨轩•IPV4『线路5』
广东卫视,http://223.95.198.3:8000/hls/38/index.m3u8$梁雨轩•IPV4『线路6』
广东卫视,http://74.91.26.218:82/live/gdwshd.m3u8$梁雨轩•IPV4『线路7』
广东卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.151:10924$梁雨轩•IPV4『线路8』
广东卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.151:10924$梁雨轩•IPV4『线路9』
广东卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.151:10924$梁雨轩•IPV4『线路10』
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路11』
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$梁雨轩•IPV4『线路12』
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$梁雨轩•IPV4『线路13』
广东卫视,http://211.158.154.252:8010/rtp/225.0.4.84:7980$梁雨轩•IPV4『线路14』
广东卫视,http://211.158.154.252:8010/rtp/225.0.4.102:7980$梁雨轩•IPV4『线路15』
广东卫视,http://113.120.108.132:4000/rtp/239.21.1.92:5002$梁雨轩•IPV4『线路16』
广东卫视,http://114.95.80.29:9001/rtp/233.18.204.218:5140$梁雨轩•IPV4『线路17』
广东卫视,http://114.95.80.29:9001/rtp/233.18.204.88:5140$梁雨轩•IPV4『线路18』
广东卫视,http://115.171.216.84:4000/rtp/225.1.8.49:8048$梁雨轩•IPV4『线路19』
广东卫视,http://113.66.41.48:10000/rtp/239.77.0.84:5146$梁雨轩•IPV4『线路20』
广东卫视,http://113.66.41.48:10000/rtp/239.77.0.27:5146$梁雨轩•IPV4『线路21』
广东卫视,http://113.66.41.48:10000/rtp/239.77.0.65:5146$梁雨轩•IPV4『线路22』
广东卫视,http://113.66.41.48:10000/rtp/239.77.0.66:5146$梁雨轩•IPV4『线路23』
广东卫视,http://111.193.239.94:8888/rtp/239.3.1.142:8048$梁雨轩•IPV4『线路24』
广东卫视,http://111.167.32.217:5002/rtp/225.1.1.116:5002$梁雨轩•IPV4『线路25』
广东卫视,http://171.8.84.159:8800/rtp/239.16.20.98:10980$梁雨轩•IPV4『线路26』
广东卫视,http://223.242.110.245:6688/rtp/238.1.78.161:7160$梁雨轩•IPV4『线路27』
广东卫视,http://180.119.69.98:8800/rtp/239.49.8.13:9422$梁雨轩•IPV4『线路28』
广东卫视,https://migu.188766.xyz/?migutoken=914935a59c89b66dab25252502e2a612&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&type=yy$梁雨轩•IPV4『线路29』
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路30』
广西卫视,http://go.bkpcp.top/mg/gxws$梁雨轩•IPV4『线路1』
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws$梁雨轩•IPV4『线路2』
广西卫视,http://223.95.198.3:8000/hls/39/index.m3u8$梁雨轩•IPV4『线路3』
广西卫视,http://183.237.71.182:40000/hls/39/index.m3u8$梁雨轩•IPV4『线路4』
广西卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.34:10198$梁雨轩•IPV4『线路5』
广西卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.34:10198$梁雨轩•IPV4『线路6』
广西卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.34:10198$梁雨轩•IPV4『线路7』
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub$梁雨轩•IPV4『线路8』
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$梁雨轩•IPV4『线路9』
广西卫视,http://hmfs.f3322.net:3388/hls/27/index.m3u8$梁雨轩•IPV4『线路10』
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$梁雨轩•IPV4『线路11』
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$梁雨轩•IPV4『线路12』
广西卫视,http://114.95.80.29:9001/rtp/233.18.204.107:5140$梁雨轩•IPV4『线路13』
广西卫视,http://113.66.41.48:10000/rtp/239.77.0.139:5146$梁雨轩•IPV4『线路14』
广西卫视,http://111.193.239.94:8888/rtp/239.3.1.39:8300$梁雨轩•IPV4『线路15』
广西卫视,http://111.167.32.217:5002/rtp/225.1.2.81:5002$梁雨轩•IPV4『线路16』
广西卫视,http://171.8.84.159:8800/rtp/239.16.20.84:10840$梁雨轩•IPV4『线路17』
广西卫视,http://223.242.110.245:6688/rtp/238.1.78.70:6432$梁雨轩•IPV4『线路18』
广西卫视,http://180.119.69.98:8800/rtp/239.49.8.10:8000$梁雨轩•IPV4『线路19』
广西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227010/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkAhb-89sxdm9fz6-heXCuw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$梁雨轩•IPV6『线路20』
厦门卫视,http://183.237.71.182:40000/hls/57/index.m3u8$梁雨轩•IPV4『线路1』
厦门卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.96:10570$梁雨轩•IPV4『线路2』
厦门卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.96:10570$梁雨轩•IPV4『线路3』
